Song,Artist,Label,YouTube_URL
Superhero (Heroes & Villains),"Metro Boomin, Future & Chris Brown",1,https://www.youtube.com/watch?v=_WCD3Z9UmJ4
Creepin',"Metro Boomin, The Weeknd & 21 Savage",1,https://www.youtube.com/watch?v=6DWjiWEmxME
Have Yourself A Merry Little Christmas,Michael Buble,1,https://www.youtube.com/watch?v=l3l83C-we-k
It's Beginning To Look A Lot Like Christmas,Michael Buble,0,https://www.youtube.com/watch?v=0bhsXykXxfg
Whiskey And Rain,Michael Ray,1,https://www.youtube.com/watch?v=rTxXInO54Z8
Bad And Boujee,Migos Featuring Lil Uzi Vert,1,https://www.youtube.com/watch?v=S-sJp1FfG7Q
MotorSport,"Migos, Nicki Minaj & Cardi B",1,https://www.youtube.com/watch?v=9v_rtaye2yY
Sky Walker,Miguel Featuring Travis Scott,1,https://www.youtube.com/watch?v=76O3w4pt0CA
Used To Be Young,Miley Cyrus,1,https://www.youtube.com/watch?v=IZ3XMOdOdKM
Midnight Sky,Miley Cyrus,0,https://www.youtube.com/watch?v=aS1no1myeTM
Flowers,Miley Cyrus,0,https://www.youtube.com/watch?v=G7KNmW9a75Y
Prisoner,Miley Cyrus Featuring Dua Lipa,1,https://www.youtube.com/watch?v=0ir1qkPXPVM
Stolen Dance,Milky Chance,1,https://www.youtube.com/watch?v=iX-QaNzd-0Y
WTF (Where They From),Missy Elliott Featuring Pharrell Williams,1,https://www.youtube.com/watch?v=KO_3Qgib6RQ
Drunk Me,Mitchell Tenpenny,1,https://www.youtube.com/watch?v=BiA-7xHM8zc
My Love Mine All Mine,Mitski,1,https://www.youtube.com/watch?v=vx4kLgnFexo
Scorpio,Moneybagg Yo,1,https://www.youtube.com/watch?v=GChxzIwyNt4
One Thing At A Time,Morgan Wallen,1,https://www.youtube.com/watch?v=S-OKqDu8YmA
You Proof,Morgan Wallen,1,https://www.youtube.com/watch?v=3CkLMG5NwUg
7 Summers,Morgan Wallen,0,https://www.youtube.com/watch?v=ZsEjZKNzt9E
Last Night,Morgan Wallen,0,https://www.youtube.com/watch?v=bUjPPBxbQrQ
Wasted On You,Morgan Wallen,0,https://www.youtube.com/watch?v=uKmg4UbnDLo
Sand In My Boots,Morgan Wallen,1,https://www.youtube.com/watch?v=FXzE9eP1U_E
Thinkin' Bout Me,Morgan Wallen,1,https://www.youtube.com/watch?v=5DCdL1zdpdM
Man Made A Bar,Morgan Wallen Featuring Eric Church,1,https://www.youtube.com/watch?v=sS8jpNdABgw
Waves,Mr. Probz,1,https://www.youtube.com/watch?v=0a5WyAjL1MM
Ballin',Mustard & Roddy Ricch,1,https://www.youtube.com/watch?v=Ni92kRoMNiA
Lemon,N*E*R*D & Rihanna,1,https://www.youtube.com/watch?v=L_u97PqWX6g
Wanted You,NAV Featuring Lil Uzi Vert,1,https://www.youtube.com/watch?v=k5DHv-56HwU
Better Days,NEIKED X Mae Muller X Polo G,1,https://www.youtube.com/watch?v=GQAOrCOknCY
Let You Down,NF,1,https://www.youtube.com/watch?v=fbHbTBP_u7U
Camelot,NLE Choppa,1,https://www.youtube.com/watch?v=0II-EFw9J0A
Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",1,https://www.youtube.com/watch?v=U2SNwtE-0Us
The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",1,https://www.youtube.com/watch?v=wKhRnZZ0cJI
Deck The Halls,Nat King Cole,1,https://www.youtube.com/watch?v=kORRidv-p0Y
World On Fire,Nate Smith,1,https://www.youtube.com/watch?v=U1gT0P4Zp2U
Whiskey On You,Nate Smith,1,https://www.youtube.com/watch?v=_6Np5NhF1QE
She Knows,Ne-Yo Featuring Juicy J,1,https://www.youtube.com/watch?v=Fk1ZO_980DI
The Fix,Nelly Featuring Jeremih,1,https://www.youtube.com/watch?v=lJMqyTOH2a8
Gato de Noche,Nengo Flow & Bad Bunny,1,https://www.youtube.com/watch?v=ReNtw_Adz0E
Too Much To Ask,Niall Horan,0,https://www.youtube.com/watch?v=ljXSjIph5ZM
This Town,Niall Horan,0,https://www.youtube.com/watch?v=ic1l36GrNOU
Nice To Meet Ya,Niall Horan,1,https://www.youtube.com/watch?v=k7jeYJA9bgY
Jealous,Nick Jonas,1,https://www.youtube.com/watch?v=yw04QD1LaB0
FTCU,Nicki Minaj,1,https://www.youtube.com/watch?v=zE53Otfrr0k
Super Freaky Girl,Nicki Minaj,0,https://www.youtube.com/watch?v=j5uAR9w7LBg
Anaconda,Nicki Minaj,1,https://www.youtube.com/watch?v=LDZX4ooRsWs
Get On Your Knees,Nicki Minaj Featuring Ariana Grande,1,https://www.youtube.com/watch?v=a7v6AQr4_Mc
Feeling Myself,Nicki Minaj Featuring Beyonce,1,https://www.youtube.com/watch?v=RCkejCndo0U
Needle,Nicki Minaj Featuring Drake,1,https://www.youtube.com/watch?v=5KDy94cpTS4
Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",1,https://www.youtube.com/watch?v=zXtsGAkyeIo
Everybody,Nicki Minaj Featuring Lil Uzi Vert,1,https://www.youtube.com/watch?v=3g5AbGTqvt0
Bed Of Lies,Nicki Minaj Featuring Skylar Grey,1,https://www.youtube.com/watch?v=tkJ_koXPZzs
In Your Arms,Nico & Vinz,1,https://www.youtube.com/watch?v=1UX9Q5ApVqs
Good Time,Niko Moon,1,https://www.youtube.com/watch?v=mKnQXaIlrMo
Make Me (Cry),Noah Cyrus Featuring Labrinth,1,https://www.youtube.com/watch?v=vXyBcKV0UIo
Stick Season,Noah Kahan,1,https://www.youtube.com/watch?v=JKrDdsgXuso
CoCo,O.T. Genasis,1,https://www.youtube.com/watch?v=6vYnas6q3Sg
Cheerleader,OMI,1,https://www.youtube.com/watch?v=jGflUbPQfW8
Ric Flair Drip,Offset & Metro Boomin,1,https://www.youtube.com/watch?v=LPTlvQ1Zet0
Song For Another Time,Old Dominion,1,https://www.youtube.com/watch?v=lZ0QFmzl1kw
Written In The Sand,Old Dominion,0,https://www.youtube.com/watch?v=NzrQg6TMd6c
One Man Band,Old Dominion,1,https://www.youtube.com/watch?v=0lxA1FXOiv0
Life Goes On,Oliver Tree,1,https://www.youtube.com/watch?v=8F2s8ivKXNY
Favorite Crime,Olivia Rodrigo,0,https://www.youtube.com/watch?v=HrZyFm7-U80
Traitor,Olivia Rodrigo,0,https://www.youtube.com/watch?v=CRrf3h9vhp8
Get Him Back!,Olivia Rodrigo,1,https://www.youtube.com/watch?v=ZsJ-BHohXRI
Can't Catch Me Now,Olivia Rodrigo,1,https://www.youtube.com/watch?v=GlM6lcFbLSg
Good 4 U,Olivia Rodrigo,1,https://www.youtube.com/watch?v=gNi_6U5Pm_o
Brutal,Olivia Rodrigo,0,https://www.youtube.com/watch?v=OGUy2UmRxJ0
Drivers License,Olivia Rodrigo,0,https://www.youtube.com/watch?v=ZmDBbnmKpqQ
Vampire,Olivia Rodrigo,0,https://www.youtube.com/watch?v=RlPNh_PBZb4
"Jealousy, Jealousy",Olivia Rodrigo,0,https://www.youtube.com/watch?v=mbkRV30JK6Q
Perfect,One Direction,1,https://www.youtube.com/watch?v=Ho32Oh6b4jc
Drag Me Down,One Direction,1,https://www.youtube.com/watch?v=Jwgf3wmiA04
Steal My Girl,One Direction,1,https://www.youtube.com/watch?v=UpsKGvPjAgw
Night Changes,One Direction,0,https://www.youtube.com/watch?v=syFZfO_wfMQ
I Lived,OneRepublic,1,https://www.youtube.com/watch?v=z0rxydSolwU
I Ain't Worried,OneRepublic,0,https://www.youtube.com/watch?v=mNEUkkoUoIA
Counting Stars,OneRepublic,0,https://www.youtube.com/watch?v=hT_nvWreIhg
Run,OneRepublic,0,https://www.youtube.com/watch?v=TKkcsmvYTw4
What About Us,P!nk,1,https://www.youtube.com/watch?v=ClU3fctbGls
High Hopes,Panic! At The Disco,1,https://www.youtube.com/watch?v=IPXIgEAGe4U
Backin' It Up,Pardison Fontaine Featuring Cardi B,1,https://www.youtube.com/watch?v=hDfsD6G8E_g
To Be Loved By You,Parker McCollum,1,https://www.youtube.com/watch?v=6FdpFu630hY
Burn It Down,Parker McCollum,1,https://www.youtube.com/watch?v=qbHu2Y7rnNM
Close Your Eyes,Parmalee,1,https://www.youtube.com/watch?v=IHIy2DcgHKY
Wonderful Christmastime,Paul McCartney,1,https://www.youtube.com/watch?v=94Ye-3C1FC8
Lil Boo Thang,Paul Russell,1,https://www.youtube.com/watch?v=5AgDZcM8In8
Hallelujah,Pentatonix,1,https://www.youtube.com/watch?v=LRP8d7hhpoQ
"Mary, Did You Know?",Pentatonix,1,https://www.youtube.com/watch?v=ifCWN5pJGIE
Kid On Christmas,Pentatonix Featuring Meghan Trainor,1,https://www.youtube.com/watch?v=YzxVrFFGorI
It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,1,https://www.youtube.com/watch?v=SnunPV-XTbA
(There's No Place Like) Home For The Holidays (1954),Perry Como With Mitchell Ayers And His Orchestra,1,https://www.youtube.com/watch?v=NT8pIpzDX0g
(There's No Place Like) Home For The Holidays (1959),Perry Como With Mitchell Ayers And His Orchestra,1,https://www.youtube.com/watch?v=NT8pIpzDX0g
Bellakeo,Peso Pluma & Anitta,1,https://www.youtube.com/watch?v=fOT0BUpITw8
Time Of Our Lives,Pitbull & Ne-Yo,1,https://www.youtube.com/watch?v=bTXJQ5ql5Fw
Fireball,Pitbull Featuring John Ryan,1,https://www.youtube.com/watch?v=HMqgVXSvwGo
Selfish,PnB Rock,1,https://www.youtube.com/watch?v=8Sczx0Xztd4
Dior,Pop Smoke,0,https://www.youtube.com/watch?v=oorVWW9ywG0
What You Know Bout Love,Pop Smoke,1,https://www.youtube.com/watch?v=uuodbSVO3z0
For The Night,Pop Smoke Featuring Lil Baby & DaBaby,1,https://www.youtube.com/watch?v=X9x7JKGa27I
Adderall (Corvette Corvette),Popp Hunna,1,https://www.youtube.com/watch?v=oJlfuBHLf0o
Feel It Still,Portugal. The Man,1,https://www.youtube.com/watch?v=pBkHHoOIIn8
Better Now,Post Malone,1,https://www.youtube.com/watch?v=L7TZt7yewh0
Circles,Post Malone,0,https://www.youtube.com/watch?v=wXhTHyIgQ_U
I Fall Apart,Post Malone,1,https://www.youtube.com/watch?v=aLWCtfw53c4
Chemical,Post Malone,0,https://www.youtube.com/watch?v=IzPQ_jA00bk
Wow.,Post Malone,1,https://www.youtube.com/watch?v=393C3pr2ioY
Candy Paint,Post Malone,1,https://www.youtube.com/watch?v=a2wERrLIYmI
White Iverson,Post Malone,0,https://www.youtube.com/watch?v=SLsTskih7_I
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,1,https://www.youtube.com/watch?v=ApXoWvfEYVU
One Right Now,Post Malone & The Weeknd,1,https://www.youtube.com/watch?v=Tc0tLGWIqxA
Rockstar,Post Malone Featuring 21 Savage,1,https://www.youtube.com/watch?v=UceaB4D0jpo
Enemies,Post Malone Featuring DaBaby,1,https://www.youtube.com/watch?v=RZSH5gK6B1Y
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,1,https://www.youtube.com/watch?v=LYa_ReqRlcs
Ice Tray,Quavo & Lil Yachty,1,https://www.youtube.com/watch?v=hSOgNCJmQvU
Locked Away,R. City Featuring Adam Levine,1,https://www.youtube.com/watch?v=6GUm5g8SG4o
Escapism,RAYE Featuring 070 Shake,1,https://www.youtube.com/watch?v=Dll6VJ2C7wo
Stand By You,Rachel Platten,1,https://www.youtube.com/watch?v=bwB9EMpW8eY
No Type,Rae Sremmurd,1,https://www.youtube.com/watch?v=wzMrK-aGCug
Come Get Her,Rae Sremmurd,1,https://www.youtube.com/watch?v=_7anctpbSSo
Swang,Rae Sremmurd,0,https://www.youtube.com/watch?v=dmJefsOErr0
Black Beatles,Rae Sremmurd Featuring Gucci Mane,1,https://www.youtube.com/watch?v=b8m9zhNAgKs
God Made Girls,RaeLynn,1,https://www.youtube.com/watch?v=tl1uv6gB4hE
Like A Cowboy,Randy Houser,1,https://www.youtube.com/watch?v=Gn_m7uFL7xQ
I Pray,Red Marlow,1,https://www.youtube.com/watch?v=JHN2_AvOAxQ
Calm Down,Rema & Selena Gomez,1,https://www.youtube.com/watch?v=WcIcVapfqXw
Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,1,https://www.youtube.com/watch?v=nGt_JGHYEO4
Love On The Brain,Rihanna,1,https://www.youtube.com/watch?v=e6FFsY-9MZo
Lift Me Up,Rihanna,1,https://www.youtube.com/watch?v=Mx_OexsUI2M
Put Your Records On,Ritt Momney,1,https://www.youtube.com/watch?v=WyVfkr6nsrk
Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,1,https://www.youtube.com/watch?v=J7IMwop3RHs
Great Gatsby,Rod Wave,1,https://www.youtube.com/watch?v=nM6ayGKXFCw
Heart On Ice,Rod Wave,0,https://www.youtube.com/watch?v=deMLg4FPFhQ
By Your Side,Rod Wave,1,https://www.youtube.com/watch?v=y7394ESN91Y
The Box,Roddy Ricch,1,https://www.youtube.com/watch?v=UNZqm3dxd2w
25 Million,Roddy Ricch,0,https://www.youtube.com/watch?v=jfNNoN5g37U
Thailand,Roddy Ricch,1,https://www.youtube.com/watch?v=vH4wMjrhElQ
Start Wit Me,Roddy Ricch & Gunna,1,https://www.youtube.com/watch?v=xZOmsK74-c0
Tip Toe,Roddy Ricch Featuring A Boogie Wit da Hoodie,1,https://www.youtube.com/watch?v=TLpLKt8lJ3A
Hibachi,Roddy Ricch Featuring Kodak Black & 21 Savage,1,https://www.youtube.com/watch?v=TScsJM4465U
Moved To Miami,Roddy Ricch Featuring Lil Baby,1,https://www.youtube.com/watch?v=dZdATwvQjnQ
Lay It All On Me,Rudimental Featuring Ed Sheeran,1,https://www.youtube.com/watch?v=WtejRvpwscY
BEST ON EARTH,Russ & BIA,1,https://www.youtube.com/watch?v=4HvdGXANdYE
Love You Like I Used To,Russell Dickerson,1,https://www.youtube.com/watch?v=hzWq7qwUMv4
Yours,Russell Dickerson,0,https://www.youtube.com/watch?v=g83se50wTrs
Trampoline,SHAED,1,https://www.youtube.com/watch?v=4h26oYuE2h0
Gone Girl,SZA,1,https://www.youtube.com/watch?v=_ELILMiYYbI
The Weekend,SZA,1,https://www.youtube.com/watch?v=cMD63TwzB1o
Kill Bill,SZA,1,https://www.youtube.com/watch?v=MSRcC626prw
Seek & Destroy,SZA,1,https://www.youtube.com/watch?v=MjQUIq7Rjcc
Shirt,SZA,0,https://www.youtube.com/watch?v=hdFDrjfW548
I Hate U,SZA,0,https://www.youtube.com/watch?v=xEAEDKzjQTY
Special,SZA,0,https://www.youtube.com/watch?v=bS7dvgYr6PM
Love Language,SZA,1,https://www.youtube.com/watch?v=mnjg0CK3Ltw
Snooze,SZA,1,https://www.youtube.com/watch?v=LDY_XyxBu8A
SOS,SZA,1,https://www.youtube.com/watch?v=LDY_XyxBu8A
Good Days,SZA,0,https://www.youtube.com/watch?v=2p3zZoraK9g
Low,SZA,1,https://www.youtube.com/watch?v=8RdnZpZUmCA
Blind,SZA,1,https://www.youtube.com/watch?v=fSwyDZnTJ5g
Nobody Gets Me,SZA,1,https://www.youtube.com/watch?v=NNd_ufPG3x4
Used,SZA Featuring Don Toliver,1,https://www.youtube.com/watch?v=w-DN5fG4HtM
Ghost In The Machine,SZA Featuring Phoebe Bridgers,1,https://www.youtube.com/watch?v=s8EU5Sm9GQY
Hit Different,SZA Featuring Ty Dolla $ign,1,https://www.youtube.com/watch?v=qJlMkMtK7-8
Feather,Sabrina Carpenter,1,https://www.youtube.com/watch?v=kLbn61Z4LDI
Nonsense,Sabrina Carpenter,0,https://www.youtube.com/watch?v=YcSP1ZUf1eQ
Kinfolks,Sam Hunt,1,https://www.youtube.com/watch?v=-NBAowYmSQc
Break Up In A Small Town,Sam Hunt,1,https://www.youtube.com/watch?v=YOb4VUgRqo0
Too Good At Goodbyes,Sam Smith,1,https://www.youtube.com/watch?v=J_ub7Etch2U
I'm Not The Only One,Sam Smith,1,https://www.youtube.com/watch?v=nCkpzqqog4k
Diamonds,Sam Smith,0,https://www.youtube.com/watch?v=8RvAKRoIDqU
Stay With Me,Sam Smith,1,https://www.youtube.com/watch?v=pB-5XG-DbAA
Unholy,Sam Smith & Kim Petras,1,https://www.youtube.com/watch?v=Uq9gPaIzbe8
Back To The Streets,Saweetie Featuring Jhene Aiko,1,https://www.youtube.com/watch?v=n7JigFZ-iZQ
Five More Minutes,Scotty McCreery,1,https://www.youtube.com/watch?v=2dPDBU9MC8c
This Is It,Scotty McCreery,0,https://www.youtube.com/watch?v=4JSd4KfG1vo
Lose You To Love Me,Selena Gomez,1,https://www.youtube.com/watch?v=zlJDTxahav0
The Heart Wants What It Wants,Selena Gomez,1,https://www.youtube.com/watch?v=ij_0p_6qTss
Hands To Myself,Selena Gomez,0,https://www.youtube.com/watch?v=FMlcn-_jpWY
Same Old Love,Selena Gomez,1,https://www.youtube.com/watch?v=9h30Bx4Klxg
Good For You,Selena Gomez Featuring A$AP Rocky,1,https://www.youtube.com/watch?v=DXKHCgNFk1I
Wolves,Selena Gomez X Marshmello,1,https://www.youtube.com/watch?v=cH4E_t3m3xM
Chantaje,Shakira Featuring Maluma,1,https://www.youtube.com/watch?v=6Mgqbai3fKo
Treat You Better,Shawn Mendes,1,https://www.youtube.com/watch?v=lY2yjAdbvdQ
Mercy,Shawn Mendes,1,https://www.youtube.com/watch?v=KkGVmN68ByU
There's Nothing Holdin' Me Back,Shawn Mendes,0,https://www.youtube.com/watch?v=dT2owtxkU8k
Stitches,Shawn Mendes,1,https://www.youtube.com/watch?v=VbfpW0pbvaU
I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,1,https://www.youtube.com/watch?v=ngORmvyvAaI
Senorita,Shawn Mendes & Camila Cabello,1,https://www.youtube.com/watch?v=Pkh8UtuejGw
Monster,Shawn Mendes & Justin Bieber,1,https://www.youtube.com/watch?v=MPbUaIZAaeA
Lost In Japan,Shawn Mendes X Zedd,1,https://www.youtube.com/watch?v=u9_mcVlcVII
Mo Bamba,Sheck Wes,1,https://www.youtube.com/watch?v=VWoIpDVkOH0
Unstoppable,Sia,0,https://www.youtube.com/watch?v=YaEG2aWJnZ8
Chandelier,Sia,1,https://www.youtube.com/watch?v=2vjPBrBU-TM
The Greatest,Sia Featuring Kendrick Lamar,1,https://www.youtube.com/watch?v=sG6aWhZnbfw
Cheap Thrills,Sia Featuring Sean Paul,1,https://www.youtube.com/watch?v=nYh-n7EOtMA
Watch Me,Silento,1,https://www.youtube.com/watch?v=vjW8wmF5VWc
Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),0,https://www.youtube.com/watch?v=adLGHcj_fmA
Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak),1,https://www.youtube.com/watch?v=GG7fLOmlhYg
Where Are U Now,Skrillex & Diplo With Justin Bieber,1,https://www.youtube.com/watch?v=nntGTK2Fhb0
Until I Found You,Stephen Sanchez,1,https://www.youtube.com/watch?v=GxldQ9eX2wo
Just Hold On,Steve Aoki & Louis Tomlinson,1,https://www.youtube.com/watch?v=Vt4Tq89R8u0
Bad Habit,Steve Lacy,1,https://www.youtube.com/watch?v=VF-FGf_ZZiI
Playing Games,Summer Walker,1,https://www.youtube.com/watch?v=SDSXLkD74KE
No Love,Summer Walker & SZA,1,https://www.youtube.com/watch?v=VmB0Q7qkweM
About The Money,T.I. Featuring Young Thug,1,https://www.youtube.com/watch?v=etfIdtm-OC8
Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,1,https://www.youtube.com/watch?v=2dTMIH5gCHg
When We,Tank,1,https://www.youtube.com/watch?v=QRF9TgkBCjc
Greedy,Tate McRae,1,https://www.youtube.com/watch?v=To4SWGZkEPk
You Broke Me First.,Tate McRae,1,https://www.youtube.com/watch?v=AG-erEMhumc
Exes,Tate McRae,0,https://www.youtube.com/watch?v=YXt0Nw8xWh0
She's All I Wanna Be,Tate McRae,0,https://www.youtube.com/watch?v=uS_y_65CcpA
The Race,Tay-K,1,https://www.youtube.com/watch?v=OYhXJaEbw7c
Don't Blame Me,Taylor Swift,0,https://www.youtube.com/watch?v=1tuNQVWYLj8
Christmas Tree Farm (Old Timey Version),Taylor Swift,1,https://www.youtube.com/watch?v=7QxxwMsSGhM
Look What You Made Me Do,Taylor Swift,1,https://www.youtube.com/watch?v=3tmd-ClpJxA
Style,Taylor Swift,0,https://www.youtube.com/watch?v=-CmadmM5cOk
...Ready For It?,Taylor Swift,1,https://www.youtube.com/watch?v=wIft-t-MQuE
Cardigan,Taylor Swift,0,https://www.youtube.com/watch?v=K-a8s8OLBSE
Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,1,https://www.youtube.com/watch?v=tNxUxm3-658
Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,1,https://www.youtube.com/watch?v=cVaG6adE2mA
Wildest Dreams,Taylor Swift,1,https://www.youtube.com/watch?v=IdneKLhsWOQ
Anti-Hero,Taylor Swift,0,https://www.youtube.com/watch?v=b1kbLwvqugk
Shake It Off,Taylor Swift,1,https://www.youtube.com/watch?v=nfWlot6h_JM
You're Losing Me (From The Vault),Taylor Swift,1,https://www.youtube.com/watch?v=pQq9eP5OFhw
'Tis The Damn Season,Taylor Swift,1,https://www.youtube.com/watch?v=WuvhOD-mP8M
Lover,Taylor Swift,0,https://www.youtube.com/watch?v=-BjZmE2gtdo
Cruel Summer,Taylor Swift,1,https://www.youtube.com/watch?v=GrKQvyXpNgc
Willow,Taylor Swift,1,https://www.youtube.com/watch?v=RsEZmictANA
Lavender Haze,Taylor Swift,0,https://www.youtube.com/watch?v=h8DLofLM7No
Blank Space,Taylor Swift,1,https://www.youtube.com/watch?v=e-ORhEE9VVg
Champagne Problems,Taylor Swift,1,https://www.youtube.com/watch?v=wMpqCRF7TKg
All Too Well (Taylor's Version),Taylor Swift,0,https://www.youtube.com/watch?v=9OQBDdNHmXo
End Game,Taylor Swift Featuring Ed Sheeran & Future,1,https://www.youtube.com/watch?v=dfnCAmr569k
"No Body, No Crime",Taylor Swift Featuring HAIM,1,https://www.youtube.com/watch?v=IEPomqor2A8
Lose Control,Teddy Swims,1,https://www.youtube.com/watch?v=GZ3zL7kT6_c
Little Saint Nick,The Beach Boys,1,https://www.youtube.com/watch?v=xp9rK8FmYog
Don't Let Me Down,The Chainsmokers Featuring Daya,1,https://www.youtube.com/watch?v=Io0fBr1XBUA
Closer,The Chainsmokers Featuring Halsey,1,https://www.youtube.com/watch?v=0zGcUoRlhmw
This Feeling,The Chainsmokers Featuring Kelsea Ballerini,1,https://www.youtube.com/watch?v=fKtY_37r1VI
All We Know,The Chainsmokers Featuring Phoebe Ryan,1,https://www.youtube.com/watch?v=7mWQ38SpEf8
Roses,The Chainsmokers Featuring Rozes,1,https://www.youtube.com/watch?v=G5Mv2iV0wkU
Without You,The Kid LAROI,1,https://www.youtube.com/watch?v=SJOKlqJho8U
Stay,The Kid LAROI & Justin Bieber,1,https://www.youtube.com/watch?v=kTJczUoc26U
Sleigh Ride,The Ronettes,1,https://www.youtube.com/watch?v=DkXIJe8CaIc
Can't Feel My Face,The Weeknd,1,https://www.youtube.com/watch?v=KEI4qSrkPAs
Take My Breath,The Weeknd,0,https://www.youtube.com/watch?v=rhTl_OyehF8
Six Feet Under,The Weeknd,1,https://www.youtube.com/watch?v=EgCX1vzkD54
Reminder,The Weeknd,1,https://www.youtube.com/watch?v=JZjAg6fK-BQ
Blinding Lights,The Weeknd,1,https://www.youtube.com/watch?v=4NRXx6U8ABQ
Party Monster,The Weeknd,0,https://www.youtube.com/watch?v=diW6jXhLE0E
Often,The Weeknd,0,https://www.youtube.com/watch?v=JPIhUaONiLU
The Hills,The Weeknd,1,https://www.youtube.com/watch?v=yzTuBuRdAyA
In The Night,The Weeknd,1,https://www.youtube.com/watch?v=2iFa5We6zqw
Sacrifice,The Weeknd,0,https://www.youtube.com/watch?v=VafTMsrnSTU
Heartless,The Weeknd,1,https://www.youtube.com/watch?v=MebxOSsP6yk
Save Your Tears,The Weeknd & Ariana Grande,0,https://www.youtube.com/watch?v=LIIDh-qI9oI
Die For You,The Weeknd & Ariana Grande,1,https://www.youtube.com/watch?v=P92JDJBTVQM
I Feel It Coming,The Weeknd Featuring Daft Punk,1,https://www.youtube.com/watch?v=qFLhGq0060w
Starboy,The Weeknd Featuring Daft Punk,1,https://www.youtube.com/watch?v=34Na4j8AVgA
Sidewalks,The Weeknd Featuring Kendrick Lamar,1,https://www.youtube.com/watch?v=sK-T-cmznY8
Marry Me,Thomas Rhett,1,https://www.youtube.com/watch?v=p_IwENcMPOA
Star Of The Show,Thomas Rhett,1,https://www.youtube.com/watch?v=w8O-XzhtKGs
Sixteen,Thomas Rhett,1,https://www.youtube.com/watch?v=nPYRBsGMKOU
Remember You Young,Thomas Rhett,1,https://www.youtube.com/watch?v=f5pHiXBt8UU
Die A Happy Man,Thomas Rhett,0,https://www.youtube.com/watch?v=w2CELiObPeQ
Make Me Wanna,Thomas Rhett,0,https://www.youtube.com/watch?v=UPNDK46QiRM
"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,1,https://www.youtube.com/watch?v=nytpYtLtHpE
Top Of The World,Tim McGraw,1,https://www.youtube.com/watch?v=DRjOBvnpXVU
How I'll Always Be,Tim McGraw,1,https://www.youtube.com/watch?v=XSbnrPSuwQY
Shotgun Rider,Tim McGraw,1,https://www.youtube.com/watch?v=BkpuLMsDn48
Dance Monkey,Tones And I,1,https://www.youtube.com/watch?v=q0hyYWKXF0Q
Hollow,Tori Kelly,1,https://www.youtube.com/watch?v=nsbcKoRAiF4
Say It,Tory Lanez,1,https://www.youtube.com/watch?v=xUq1rZ7mmns
Talk To Me,Tory Lanez & Rich The Kid,1,https://www.youtube.com/watch?v=_PuaYfhX4RQ
Habits (Stay High),Tove Lo,1,https://www.youtube.com/watch?v=oh2LWWORoiM
Play That Song,Train,1,https://www.youtube.com/watch?v=J5qWnG5RQTk
Goosebumps,Travis Scott,0,https://www.youtube.com/watch?v=Dst9gZkq1a8
Sicko Mode,Travis Scott,1,https://www.youtube.com/watch?v=6ONRf7h3Mdk
Highest In The Room,Travis Scott,0,https://www.youtube.com/watch?v=tfSS1e3kYeo
HIGHEST IN THE ROOM,Travis Scott,1,https://www.youtube.com/watch?v=tfSS1e3kYeo
Antidote,Travis Scott,0,https://www.youtube.com/watch?v=KnZ8h3MRuYg
Falling,Trevor Daniel,1,https://www.youtube.com/watch?v=L7mfjvdnPno
"Touchin, Lovin",Trey Songz Featuring Nicki Minaj,1,https://www.youtube.com/watch?v=cEmrvCiEapM
Death,Trippie Redd Featuring DaBaby,1,https://www.youtube.com/watch?v=TmtMS7Ri1tc
Dark Knight Dummo,Trippie Redd Featuring Travis Scott,1,https://www.youtube.com/watch?v=wrvN87l3s08
Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,1,https://www.youtube.com/watch?v=TzXz-xLB1-0
Water,Tyla,1,https://www.youtube.com/watch?v=XoiOOiuH8iI
I Don't Mind,Usher Featuring Juicy J,1,https://www.youtube.com/watch?v=nSKUXqJ5l1k
Good Good,"Usher, Summer Walker & 21 Savage",1,https://www.youtube.com/watch?v=7jA-tE-4BYI
Riptide,Vance Joy,1,https://www.youtube.com/watch?v=uJ_1HMAGb4k
On My Mama,Victoria Monet,1,https://www.youtube.com/watch?v=KdJ-Qwu3y4Y
Christmastime Is Here,Vince Guaraldi Trio,1,https://www.youtube.com/watch?v=4PzetPqepXA
Linus And Lucy (Peanuts Theme),Vince Guaraldi Trio,1,https://www.youtube.com/watch?v=x6zypc_LhnM
Shut Up And Dance,WALK THE MOON,1,https://www.youtube.com/watch?v=6JCLY0Rlx6Q
