file_name,tempo,beats,rmse,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,zero_crossing_rate,tonnetz,chroma_stft_0,chroma_stft_1,chroma_stft_2,chroma_stft_3,chroma_stft_4,chroma_stft_5,chroma_stft_6,chroma_stft_7,chroma_stft_8,chroma_stft_9,chroma_stft_10,chroma_stft_11,chroma_cqt_0,chroma_cqt_1,chroma_cqt_2,chroma_cqt_3,chroma_cqt_4,chroma_cqt_5,chroma_cqt_6,chroma_cqt_7,chroma_cqt_8,chroma_cqt_9,chroma_cqt_10,chroma_cqt_11,chroma_cens_0,chroma_cens_1,chroma_cens_2,chroma_cens_3,chroma_cens_4,chroma_cens_5,chroma_cens_6,chroma_cens_7,chroma_cens_8,chroma_cens_9,chroma_cens_10,chroma_cens_11,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5
Tarot.mp3,112.34714673913044,"[ 31  53  76  99 121 144 167 190 216 242 268 291 314 336 359 382 405 427
 450 472 495 518 541 563 586 608 631 654 677 699 722 744 767 790 813]",0.29411632,2292.7711712046166,2486.6198258070694,5063.999850456787,"[22.12462151 15.90622336 20.74022862 20.21605011 22.01187204 22.22584349
 50.06704592]",0.08993268289588167,[ 0.08648376 -0.07362106 -0.02754721 -0.00506419 -0.0023192  -0.00603052],0.3470391,0.4289405,0.5837697,0.34654173,0.39721757,0.30492958,0.405636,0.28848094,0.36274838,0.48687562,0.42328987,0.487766,0.4158627,0.50420284,0.56068736,0.4328208,0.63011706,0.4248593,0.533961,0.47695115,0.5494757,0.68629956,0.4969223,0.600332,0.18908185,0.27159172,0.29948175,0.207836,0.3347244,0.20294437,0.26584244,0.21381284,0.26715204,0.35752922,0.22879793,0.32485685,22.124621513343797,15.906223358447479,20.740228615036504,20.21605010919022,22.011872035916422,22.22584349491032,50.06704591712432,-50.446316,83.5747,-2.9108002,18.564405,1.2493563,4.2449574,-10.051872,4.22203,-7.9528985,7.331476,-6.548647,4.263745,1.576627,1.1755874,-4.3905206,4.234174,-8.274885,3.868053,0.18415312,-2.3769007,0.08648376338679446,-0.07362105801190759,-0.02754720513494976,-0.005064185057267834,-0.0023192019862219603,-0.006030520371576284
Tell Me You Love Me.mp3,151.99908088235293,"[149 166 183 199 217 235 254 271 288 304 321 338 356 373 391 406 422 438
 454 471 489 507 525 543 559 575 591 608 625 642 659 673 690 708 725 742]",0.012494201,1673.345084342411,2003.2746330155142,3407.067332964762,"[15.81073798 13.78792958 18.12476545 18.74463731 19.95032174 19.23942739
 48.29207965]",0.07288758881960557,[ 0.00414319  0.01648513  0.02101935  0.00811667 -0.00588013  0.01744061],0.46991226,0.45982128,0.4927443,0.46249104,0.46507278,0.44125453,0.44221193,0.4623324,0.46848574,0.4677665,0.432794,0.4574287,0.71552694,0.60225075,0.63250643,0.63894796,0.547236,0.5746729,0.6203468,0.5849932,0.50713485,0.50000423,0.4780298,0.5699972,0.34003118,0.28693658,0.30804342,0.31125107,0.24893117,0.2689835,0.28747937,0.26782754,0.23533554,0.22167087,0.2061837,0.25776196,15.810737977346173,13.787929582587106,18.12476545058679,18.744637314930568,19.950321741892893,19.23942738687333,48.29207964582319,-416.4396,107.30132,4.2425303,26.250795,12.439585,17.097395,2.6018317,12.517043,0.3712345,15.460262,4.923114,6.7825108,1.6126993,5.990232,-0.2332283,3.5506227,3.6454732,6.6622353,-0.024840318,3.539053,0.004143194969327392,0.016485133930861363,0.021019354289756084,0.008116665153640783,-0.005880133390063851,0.017440614903133943
Tennessee Rain.mp3,135.99917763157896,"[ 16  33  52  71  91 109 127 145 164 184 203 221 240 260 278 296 316 334
 353 371 390 409 427 446 466 484 502 521 540 559 578 596 614 633 651 670
 690 708 727 746 764 783 802 820]",0.038192302,2088.626282229431,2202.109506417408,4088.310932062065,"[24.72219985 19.89375894 24.96841591 25.31892598 24.56700932 27.52465866
 50.63183904]",0.09233726979408352,[ 0.16175923 -0.11019119 -0.1127674   0.01680737 -0.00756183  0.03329744],0.17496651,0.21293397,0.19110796,0.190357,0.30445942,0.241706,0.28495395,0.2255033,0.32291287,0.51973224,0.20137206,0.2089699,0.18590836,0.2758359,0.28279728,0.22773586,0.43458253,0.30468926,0.4037167,0.22696911,0.29237342,0.5753803,0.18674268,0.3259669,0.09487313,0.19159922,0.1716881,0.14447656,0.33005777,0.22426781,0.30593136,0.14292516,0.20227349,0.43097922,0.09374007,0.23120804,24.722199850977763,19.89375893723387,24.968415907704685,25.318925980690995,24.56700931725421,27.524658662020787,50.63183903784768,-282.54755,94.11901,0.019730074,18.23376,-11.838353,-7.714679,-6.2489095,-15.961237,-8.40275,-2.9216728,-24.847338,-8.751559,-23.426609,-6.938609,-13.454194,-3.1101975,2.0903769,1.210837,-1.7864585,-4.4052505,0.16175922878169446,-0.1101911885134848,-0.11276740044476413,0.016807367496857607,-0.007561831771484052,0.03329743952582225
Tequila Little Time.mp3,103.359375,"[  4  29  53  78 103 127 152 176 200 225 250 275 299 324 349 373 398 422
 446 472 496 521 545 570 595 620 644 668 693 718 742 767]",0.17784512,2199.371460146396,2356.4249199791498,4689.17972715161,"[22.06836998 17.31092708 20.93537342 20.41152031 20.35773406 21.06167971
 48.6524536 ]",0.09169944533062645,[ 0.10330913 -0.0322506   0.00485972 -0.07038137 -0.01317047 -0.00159408],0.26005238,0.36567596,0.4675095,0.39397144,0.42872167,0.33148965,0.4495006,0.3474697,0.2922242,0.33775538,0.30909067,0.3102408,0.39959475,0.4990164,0.72470987,0.4745316,0.52944016,0.3831855,0.51714456,0.41463336,0.3718845,0.48112068,0.37368247,0.47370678,0.19800489,0.2777975,0.42621842,0.2673045,0.30325785,0.21780114,0.2944393,0.22468011,0.18742734,0.26688597,0.18961355,0.26202464,22.06836998080339,17.310927082896992,20.935373423074957,20.411520311428532,20.357734057937193,21.061679714039208,48.652453601544586,-101.97507,89.82428,1.6158394,35.631275,-3.216927,10.130897,3.0171149,1.0928292,2.2008142,-0.83637494,-7.3498893,5.02639,-13.882858,0.4032454,-5.0353737,-2.9292142,-5.843026,4.8977532,-3.224289,-3.7647786,0.10330912940497092,-0.032250595013661724,0.004859718697236001,-0.07038136730251486,-0.013170472346501524,-0.001594082836446326
Tequila Shots.mp3,89.10290948275862,"[ 19  48  76 105 133 162 190 219 248 276 305 333 362 391 419 447 476 505
 533 562 590 619 647 676 705 733 761 790 832]",0.24289471,2090.6314485190624,2409.475535536748,4620.358410899435,"[21.18222805 15.92350038 19.01924491 19.3245719  20.3646338  19.92329107
 49.31502406]",0.0713830934599768,[-0.09025284  0.06991558 -0.02741711  0.05328252  0.02018506  0.02528965],0.5434387,0.40653506,0.4424227,0.48751733,0.4306522,0.53938305,0.42281306,0.46603465,0.35943818,0.3359372,0.36753386,0.38267756,0.51558954,0.486398,0.33677283,0.4882496,0.36692956,0.52233154,0.38915005,0.42686975,0.34147087,0.29998198,0.31498247,0.2622299,0.31887648,0.30577382,0.21317951,0.29795614,0.234787,0.32674456,0.24304153,0.26693553,0.17146553,0.12851048,0.15311138,0.11446333,21.1822280472209,15.923500383804422,19.01924490586253,19.32457189927037,20.3646337955967,19.923291070142962,49.315024063121655,-85.95851,99.424515,13.593987,18.006765,-1.7415465,13.857236,-6.506113,5.7180634,-2.025308,2.576809,1.7775041,8.63985,-2.0906603,6.4528437,-9.6037445,5.262879,-2.4147456,-0.8854619,4.3458295,5.863416,-0.09025284294218515,0.0699155814793966,-0.027417114630056447,0.05328251898889431,0.020185055948428534,0.025289654519717944
Thailand.mp3,129.19921875,"[ 16  37  57  76  96 117 137 157 178 197 217 238 257 277 298 318 338 358
 378 398 418 438 458 478 498 518 538 558 578 598 618 638 657 678 698 719
 739 758 778 798 818 838]",0.38180315,1999.9967139623052,2601.078766026491,4809.12366544011,"[24.89681006 15.82965285 20.12837537 18.43296559 22.24369833 21.26739224
 52.38465078]",0.03426862039588167,[ 0.04110189  0.15484932  0.21136631  0.09863497  0.04842844 -0.06697659],0.34865633,0.29041106,0.33527038,0.40274003,0.46983126,0.51664454,0.55083746,0.69310945,0.82182986,0.89530087,0.741438,0.49683514,0.2751861,0.23177175,0.24963842,0.21746404,0.19159362,0.20185372,0.2608999,0.97749835,0.6377899,0.31005815,0.22262445,0.1875059,0.14135626,0.09930297,0.15608203,0.10708416,0.05801566,0.08695948,0.17956008,0.6752454,0.52420485,0.23099864,0.13834667,0.0869246,24.896810064594998,15.829652845621203,20.128375368600718,18.432965588733847,22.243698326309772,21.267392236693816,52.3846507780398,-131.67381,100.51765,46.606213,14.33089,23.401472,30.724861,-0.80251396,21.92706,0.0013716625,16.070389,-1.0671253,17.436907,6.017097,4.9273686,11.175451,15.466081,-4.5433774,9.068123,0.24090546,1.223869,0.041101887550782805,0.15484932135737267,0.2113663123136174,0.09863496541041276,0.04842844314175457,-0.06697659092153617
Thank God.mp3,99.38401442307692,"[ 25  51  74 103 129 154 180 207 233 258 285 312 338 363 388 413 440 465
 491 517 543 568 594 620 645 672 698 723 749 775 801]",0.2061267,1966.8227906109646,2323.574011961101,4042.9837892890805,"[26.72801342 18.88782878 20.70653659 20.12882289 19.62830148 20.67664826
 46.35381492]",0.07368232036687936,[-0.10028231  0.10954999  0.05797201  0.00121158 -0.00960515  0.02540652],0.3358967,0.2430791,0.37042326,0.49439588,0.32848862,0.33024165,0.24647382,0.30959085,0.2606476,0.22248565,0.3082588,0.24673738,0.52132666,0.35582584,0.5013422,0.6791502,0.42900455,0.55916893,0.43516335,0.45754156,0.42927688,0.29722205,0.4418914,0.27935565,0.2973395,0.16562867,0.2967306,0.4119852,0.25119787,0.31497845,0.22787054,0.2537169,0.24059863,0.13434224,0.26516628,0.115652144,26.72801341949908,18.88782877575337,20.706536593009655,20.128822893519732,19.628301477611036,20.67664826151171,46.35381491978291,-110.14228,97.21128,5.3086805,28.32957,11.064946,-4.449902,-11.236555,3.386178,-7.408765,1.4805274,-9.160878,-8.151547,-7.830718,-11.090458,-12.846999,-2.075115,-13.52386,-8.950381,-6.2329187,-6.270421,-0.10028231010214267,0.10954998632071565,0.057972008284622095,0.001211582222227091,-0.0096051503955867,0.025406517219549313
"Thank U, Next.mp3",107.666015625,"[  5  31  54  78 102 127 150 174 198 223 247 271 295 320 343 367 392 418
 440 464 488 513 536 560 583 606 627 648 671 694 718 742 766 790 814]",0.2572271,1924.9861908785042,2421.2742931575604,4187.908241643707,"[18.72949452 17.5522088  19.35022076 19.16531532 21.91019017 25.91363083
 46.39234385]",0.06206496519721578,[-0.07221157 -0.03271905 -0.07497791 -0.03468632  0.01178276  0.0017767 ],0.32867607,0.44350198,0.31828144,0.39875555,0.3047412,0.38913187,0.29481906,0.3076419,0.50452346,0.36247385,0.32557282,0.26343274,0.34610733,0.5195445,0.3590494,0.4068958,0.34421024,0.46895784,0.5020434,0.42233476,0.49404725,0.4545753,0.4459823,0.31995556,0.20124842,0.32998547,0.20828013,0.24864128,0.18518256,0.2953775,0.29403588,0.2336345,0.30794182,0.2710651,0.26028112,0.17009814,18.729494515576665,17.552208800799843,19.350220763173375,19.165315317368385,21.91019016529442,25.913630832884554,46.39234384562398,-83.959305,112.166985,5.2671995,15.590666,12.68567,-3.8654907,5.685923,-7.120959,2.4540703,13.609871,-9.969491,8.165281,-6.218512,-1.508725,-3.080545,1.1877234,-3.1976318,4.798039,0.6503646,5.530569,-0.07221157371231353,-0.03271904514814108,-0.07497790988465555,-0.03468631677601832,0.011782759915257665,0.001776701155963564
That's What I Like.mp3,135.99917763157896,"[ 22  42  61  80 100 119 138 158 177 196 215 234 254 273 292 312 331 350
 369 389 408 428 447 466 486 505 524 543 563 582 601 621 640 659 678 697
 717 736 755 775]",0.22983418,2652.7590321047105,2601.760205902219,5497.1244935923,"[17.56974698 15.9711095  19.03703269 19.15609691 19.56093499 18.74543477
 48.16383123]",0.11716824064675174,[-0.06376048  0.02415234 -0.04508725 -0.01047053 -0.00810236 -0.00479502],0.42702952,0.4637988,0.38908985,0.42281082,0.40487704,0.4764874,0.39620855,0.38231605,0.4824728,0.44939226,0.48011482,0.40188095,0.4745576,0.54093784,0.5224105,0.5479905,0.46398902,0.62328565,0.4911179,0.45022425,0.55117184,0.47939953,0.53043455,0.3923577,0.24283628,0.27908403,0.2705604,0.28726655,0.25893503,0.3534053,0.27048612,0.23225303,0.2919959,0.24498484,0.2653822,0.1783472,17.569746983122325,15.9711095006647,19.037032692650826,19.156096914197413,19.560934989743767,18.745434769583156,48.16383122734925,-80.98979,69.055275,5.6842427,24.46933,3.592581,11.833413,-4.8864856,5.658313,0.5626384,2.343577,-1.3798658,4.226492,-1.1667262,1.505065,-0.8731011,-1.6347218,-2.0957546,3.5776114,-7.2154837,2.359147,-0.0637604794099332,0.024152338335864398,-0.045087250444407166,-0.010470532699814702,-0.008102363565574165,-0.004795022701019101
Thats What I Want.mp3,172.265625,"[ 12  27  42  56  71  85 100 115 130 144 159 174 189 203 217 232 247 262
 276 291 306 320 335 350 365 379 394 408 423 437 452 467 482 497 511 526
 541 555 570 585 600 614 629 644 658 673 688 703 717 732 746 761 776 790
 805 820]",0.27213535,2455.3631003934643,2602.206948796443,5387.534978384208,"[20.57578435 15.19806994 18.37446484 19.17309191 20.97746932 22.09518228
 47.85751674]",0.09942980985353829,[ 0.01267882 -0.05615826 -0.04693171  0.03188681  0.00585681  0.00398576],0.39536572,0.39913145,0.34766537,0.4704932,0.4727642,0.3645901,0.4402656,0.41827124,0.59802073,0.4954258,0.4650824,0.5036695,0.41741264,0.52272636,0.37913236,0.4148606,0.5112337,0.46414298,0.5887674,0.58086,0.73790663,0.72470003,0.5452925,0.5086143,0.20099957,0.25247374,0.1724507,0.19945683,0.26667565,0.23328681,0.28776538,0.28023446,0.4082851,0.3803974,0.261307,0.24328145,20.575784352521346,15.198069937935355,18.374464840181602,19.173091914164367,20.97746931626629,22.09518227576159,47.85751673867994,-39.885582,80.253845,2.395444,25.391558,9.720631,13.282664,3.8049583,11.807121,3.5341678,8.84167,6.1043134,6.04672,-5.7495365,3.1457593,-0.46623078,3.4554772,0.13928328,0.4394979,-2.959296,3.475548,0.012678822768443522,-0.05615825783497335,-0.04693170523664286,0.03188681154751691,0.005856813342902118,0.003985761036003012
The Bones.mp3,78.30255681818181,"[ 30  65 100 131 164 201 235 266 301 336 375 411 450 484 517 552 585 618
 652 685 718 752]",0.25602475,1741.827589110715,2268.590016108325,3892.1139745867167,"[19.9277608  15.74237404 20.156379   20.53232226 21.28895532 25.99125016
 47.57979796]",0.05977706732163573,[ 0.09334998 -0.04260722  0.06108239 -0.01110408 -0.00854823 -0.00594477],0.23849088,0.2839893,0.45098853,0.3035354,0.3592228,0.2859441,0.4381617,0.3528518,0.2960032,0.37690118,0.30564865,0.3538558,0.28583112,0.32769355,0.42534772,0.28525305,0.33097398,0.28569198,0.5079022,0.6095084,0.5644946,0.4374425,0.27128616,0.4184891,0.16434948,0.19031668,0.27215362,0.1488661,0.21416971,0.14478058,0.3256911,0.41272092,0.3595897,0.27500325,0.1398652,0.24982828,19.927760804659535,15.742374036553567,20.15637899644566,20.53232225654676,21.28895531901547,25.991250162937195,47.579797959753584,-83.25636,119.422134,12.886497,27.66452,8.306729,1.3724762,3.8464088,-2.3899815,10.753931,5.075749,-3.167277,14.253788,-10.842214,11.88823,-8.746504,1.4575709,0.029547388,-3.937514,5.666931,3.8423214,0.09334997869266742,-0.04260721839925256,0.061082387750367464,-0.011104080375509112,-0.008548233665313642,-0.0059447736936359494
The Box.mp3,117.45383522727273,"[  6  28  50  72  95 116 139 161 182 205 227 249 272 294 316 338 359 382
 404 426 448 470 492 514 537 559 581 603 625 647 669 690 713 735 757 779]",0.2692751,2164.773700010011,2430.921335982541,4748.68331165712,"[20.36100429 14.30569397 19.0134755  19.88118755 20.16259259 20.80529817
 49.67513595]",0.07711954847012761,[-0.04728604  0.0084959   0.01742984 -0.02926816  0.0150613   0.02848584],0.5549453,0.47351128,0.37462175,0.4080574,0.37022418,0.45930108,0.34569183,0.36505252,0.4256596,0.40225616,0.5246863,0.3894359,0.52430534,0.45803782,0.36753973,0.47596473,0.4284789,0.5491897,0.6101781,0.4937117,0.37831,0.30528727,0.3962928,0.33539572,0.28219602,0.2563301,0.18409534,0.25294697,0.22366904,0.31515467,0.34205028,0.31022525,0.21322341,0.13004658,0.22217324,0.15031448,20.3610042869856,14.305693970341606,19.013475500287914,19.881187553573323,20.162592588498573,20.80529816916687,49.675135950502195,-77.25068,101.37949,5.999976,13.978016,0.5814058,3.1000218,-4.597861,13.297694,-4.6018367,9.622775,-3.305854,6.042442,3.9328167,4.5676174,5.6772857,4.3242006,-6.17085,4.5935287,-3.019453,1.5154268,-0.04728603667568005,0.008495897162210237,0.017429844242911587,-0.029268162974357612,0.015061295473968492,0.028485844516532466
The Christmas Song (Merry Christmas To You).mp3,151.99908088235293,"[  3  20  38  56  74  91 108 126 143 160 178 196 214 231 249 266 283 300
 317 335 354 372 389 407 425 442 460 477 495 511 530 549 567 585 603 620
 637 655 672 689 706 723 740 761 778 794 811]",0.12135976,1451.3277159411039,1924.0065693165138,2738.10165653096,"[19.24808735 17.95043714 22.68762434 22.07558932 21.99448979 23.47483076
 47.32004742]",0.058479893235208816,[-0.06509448 -0.05176444 -0.02625825  0.01898047  0.00618658 -0.00399575],0.34418282,0.47506133,0.3608655,0.31407392,0.24830279,0.20511657,0.21940903,0.2409811,0.3068156,0.27372104,0.21862933,0.24645206,0.36963612,0.5261018,0.32712585,0.3807989,0.26480794,0.2983702,0.30750006,0.3139377,0.378924,0.30457756,0.31543598,0.35730955,0.24944435,0.35276774,0.20789059,0.24359703,0.1769064,0.18316403,0.18246074,0.19537506,0.26977175,0.19430976,0.19875579,0.22204979,19.248087351090273,17.95043714480787,22.687624343543465,22.07558931692159,21.994489792516333,23.474830762625214,47.32004741941036,-204.16559,123.82161,19.185284,35.589256,5.204072,3.6259432,-2.7065978,5.9311495,-10.7143,1.3559614,-5.032528,3.5292697,-1.011983,1.7836982,-2.3141687,1.877927,-7.9621215,-3.5617747,-3.7307372,-3.6260624,-0.06509447543096629,-0.051764444183577084,-0.026258249794135217,0.018980465616529215,0.0061865845855794376,-0.00399575138404066
The Christmas Song.mp3,107.666015625,"[ 14  37  61  85 106 128 149 173 197 221 245 269 293 317 341 364 387 410
 433 457 481 505 529 552 576 601 626 650 673 695 718 741 762]",0.08781942,1108.5238755317328,1461.1309684877294,2146.9253008990718,"[25.64051163 19.59504163 24.7474327  22.99770975 24.52165686 24.3812666
 47.37591548]",0.0439430466937355,[-0.08400697  0.27702474  0.03916555 -0.02716978 -0.01958658 -0.0430165 ],0.2322741,0.16315892,0.2613497,0.1926639,0.21143226,0.42034486,0.33985907,0.50084865,0.26407346,0.17263973,0.25593755,0.18678406,0.30741537,0.12664627,0.2651781,0.2376846,0.15416048,0.5945748,0.21556816,0.5018276,0.27473727,0.14487489,0.32496625,0.18173838,0.21560527,0.04851852,0.19351406,0.15261522,0.07544119,0.4347775,0.14034817,0.3793981,0.20290951,0.07753656,0.2403392,0.09946258,25.64051162780262,19.59504162917794,24.74743270310828,22.99770975224459,24.5216568605428,24.38126660017602,47.37591547751852,-289.55908,127.05083,34.38337,21.670366,10.737927,8.048245,-2.8471503,-7.9847274,-14.360936,-6.3530507,-9.18988,-11.454199,-12.115781,-3.7254217,-2.3057535,-3.818738,-6.368417,-4.283278,-3.363461,-1.3131058,-0.08400697112675563,0.27702473933497956,0.039165546533623384,-0.027169775007629893,-0.019586581213199998,-0.04301649993912183
The Feeling.mp3,86.1328125,"[  5  35  61  87 117 147 183 216 249 280 310 345 378 411 442 472 499 530
 560 590 619 646 680 708 737 767]",0.13438064,1421.263392105104,1828.528991079435,2910.1424569043647,"[19.71741146 14.88090488 17.01497601 17.17826281 19.66807005 23.29632123
 46.15629186]",0.05876934998549884,[-0.01704628 -0.12240965 -0.05292575  0.07558661  0.00462438 -0.00439113],0.4066748,0.49759606,0.3550761,0.57154286,0.5597399,0.3081793,0.2532465,0.26598424,0.40292788,0.29617095,0.32195494,0.43258348,0.4075971,0.7227791,0.47311574,0.5785645,0.6536084,0.4983323,0.46600667,0.3421283,0.569188,0.5468871,0.36502618,0.4659919,0.19921237,0.38225865,0.20002839,0.3239475,0.36088178,0.2115164,0.22219999,0.12215222,0.2891601,0.26506165,0.13575733,0.2212406,19.717411463748263,14.880904884305114,17.014976013006446,17.178262806887517,19.668070050760196,23.29632123488672,46.15629186348791,-149.86043,146.99738,-4.1702285,15.938083,15.603837,0.18360224,2.697881,1.7842811,1.4580562,4.2072825,-0.25914672,6.1117887,-2.4235377,0.6649515,-3.5484111,-3.5629961,-2.3824816,1.4445144,-4.06946,-2.7295072,-0.01704627999653534,-0.12240965237107272,-0.0529257492994214,0.07558661330871602,0.004624377665065488,-0.004391133669642811
The First Noel.mp3,80.74951171875,"[145 177 210 242 274 307 339 372 404 436 469 501 532 565 597 629 662 694
 726 759 792]",0.11566507,1945.6721609367523,2110.671473987878,3828.488605260296,"[28.2030326  22.05131538 25.72219021 25.81336169 25.78413151 28.89642587
 49.24118836]",0.09215827109918794,[-0.14019566  0.24625174 -0.1387148  -0.25066284  0.05153377 -0.01043239],0.18094876,0.108694576,0.14703351,0.115224585,0.13016152,0.2538138,0.13984293,0.11579707,0.16795826,0.5238418,0.6306453,0.21064427,0.19259527,0.09321141,0.18557845,0.2082592,0.12946598,0.42615765,0.19800809,0.21006162,0.12675834,0.40053225,0.7166171,0.11493752,0.14875156,0.032099035,0.1490122,0.15189381,0.06282393,0.38028952,0.153728,0.14688894,0.06186328,0.33153048,0.5662323,0.060295194,28.20303260032427,22.05131537640153,25.722190206627275,25.813361685167173,25.784131511429223,28.896425870568407,49.241188360353,-189.32768,102.39452,1.0448918,20.125643,-0.99420226,-3.655193,-5.741428,-10.569807,-12.4993925,2.7403483,-23.919544,-11.879272,-20.512836,-6.089358,-8.677088,-4.257944,-6.8236103,-8.24663,-8.642786,-12.675489,-0.14019565913895482,0.24625173590757526,-0.13871479543409984,-0.25066284425535074,0.05153377094341362,-0.010432393801006206
The Fix.mp3,95.703125,"[ 29  55  82 109 137 164 191 218 245 273 301 326 354 381 408 435 462 489
 516 543 570 597 625 651 679 706 733 759 787]",0.17602316,1941.0376088030155,2401.67353162811,4374.78746737239,"[20.76097985 17.47639712 19.89313795 17.95062637 19.00879292 18.6660277
 48.24671654]",0.05827143905887471,[-0.08890832  0.11117091  0.04261829 -0.01606312 -0.0066055  -0.0056267 ],0.32841396,0.26693085,0.31074843,0.39485306,0.36781162,0.4865363,0.3898055,0.42619348,0.38391346,0.3877078,0.46258467,0.34728613,0.4055513,0.33247977,0.4753525,0.5089004,0.33636734,0.43490562,0.3342193,0.46439552,0.46095774,0.3414846,0.460216,0.28318834,0.22327498,0.17999288,0.27510625,0.34260878,0.2064012,0.29968977,0.17502101,0.2888039,0.26706156,0.18226734,0.28530145,0.123090535,20.76097985274278,17.476397117730638,19.893137954708212,17.950626366635223,19.008792915222458,18.666027697779178,48.24671654337491,-149.3851,94.21489,24.515978,38.353107,20.433,18.379757,5.653116,12.379081,4.945925,5.479059,0.63643926,6.8779216,-2.2990794,2.2657013,5.700117,0.77198285,-2.9621174,2.1114895,-3.424961,3.5550358,-0.08890831899180288,0.11117090868186649,0.04261829314608624,-0.016063122215989933,-0.006605496322011227,-0.005626697699499312
The Greatest.mp3,129.19921875,"[ 20  39  59  76  93 112 129 147 167 187 210 232 254 274 291 308 328 345
 362 382 399 416 435 454 475 496 517 537 558 578 598 618 638 658 679 699
 719 739 759 779 799 819]",0.25361195,2244.672003319514,2590.3001346331102,4924.720994281105,"[21.78108125 14.78467041 18.14712188 19.4992518  19.59588832 24.44356551
 46.42463408]",0.07912988507830626,[-0.03756741  0.02267569  0.02172252  0.02011046 -0.00332515  0.00587808],0.5016542,0.4193114,0.5954261,0.57848465,0.4110243,0.41217688,0.37571722,0.5364071,0.39280647,0.3742255,0.44450936,0.39767984,0.69620293,0.6834684,0.72997093,0.8314345,0.6817792,0.6634824,0.62539667,0.6695662,0.73062915,0.5625274,0.61228275,0.53343266,0.29951227,0.27045405,0.3213934,0.37171218,0.25873655,0.2665179,0.24589388,0.28319746,0.31399685,0.24301572,0.25278085,0.23083128,21.78108125435017,14.78467041087289,18.14712187722006,19.49925180184684,19.595888323205294,24.44356550761741,46.42463408349928,-75.70313,93.70743,3.344277,12.909083,-2.8732417,-3.6565485,11.416336,-9.859984,2.431303,-0.13666281,0.30624598,7.1797013,-9.028173,8.044024,-9.857266,2.9403858,-3.0901978,1.018572,1.428787,3.7722685,-0.0375674052001898,0.022675691794661453,0.021722522741420943,0.02011046083017363,-0.0033251464081474193,0.005878081086595206
The Hanging Tree.mp3,151.99908088235293,"[ 41  58  73  88 103 119 136 153 170 186 202 219 236 253 270 288 305 322
 339 356 373 390 407 422 437 452 468 484 501 518 534 550 566 583 601 620
 637 653 669 684 699 716 733 750 766 782 802]",0.013685519,1463.694091796392,1883.3843731259997,3003.10744000145,"[23.03177135 20.09544468 21.78238839 21.55008318 20.70725031 27.14148367
 50.50914412]",0.04362356801044084,[ 0.43630679  0.04161401 -0.396243    0.01944136  0.02474952  0.19097632],0.20292807,0.16034555,0.18535608,0.14410193,0.14308324,0.09222863,0.109021194,0.25433347,0.45479816,0.7377564,0.5099324,0.29211852,0.13609198,0.100179516,0.1531755,0.10300672,0.15020227,0.06389589,0.0709994,0.14685307,0.122910336,0.94941956,0.14513376,0.07726127,0.09915947,0.055652976,0.11590731,0.05570378,0.17183931,0.015156538,0.02594565,0.11220756,0.120503716,0.8598775,0.19896798,0.024447994,23.031771348558376,20.095444677877364,21.78238838595985,21.55008317716124,20.707250307381877,27.141483665641484,50.50914411673008,-422.61868,117.23601,1.7315277,45.973316,15.350357,11.718821,4.724017,0.693385,12.875826,0.933013,3.9672296,10.386291,-8.91039,5.860483,-0.36128896,1.1681652,-1.4722469,0.40418926,-3.1899245,-3.3785183,0.43630678652322213,0.04161401158146671,-0.39624299869382124,0.019441355501673703,0.024749520836869297,0.19097631857644018
