,Song,Artist,Label,YouTube_URL,tempo,beats,rmse,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,zero_crossing_rate,chroma_stft_0,chroma_stft_1,chroma_stft_2,chroma_stft_3,chroma_stft_4,chroma_stft_5,chroma_stft_6,chroma_stft_7,chroma_stft_8,chroma_stft_9,chroma_stft_10,chroma_stft_11,chroma_cqt_0,chroma_cqt_1,chroma_cqt_2,chroma_cqt_3,chroma_cqt_4,chroma_cqt_5,chroma_cqt_6,chroma_cqt_7,chroma_cqt_8,chroma_cqt_9,chroma_cqt_10,chroma_cqt_11,chroma_cens_0,chroma_cens_1,chroma_cens_2,chroma_cens_3,chroma_cens_4,chroma_cens_5,chroma_cens_6,chroma_cens_7,chroma_cens_8,chroma_cens_9,chroma_cens_10,chroma_cens_11,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_mean,mfcc_mean,spectral_contrast_mean,chroma_cens_mean,chroma_cqt_mean,chroma_stft_mean
18,Look Back At It,A Boogie Wit da Hoodie,1,https://www.youtube.com/watch?v=RWDXD8tAkPo,129.19921875,"[ 26  47  66  85 105 126 147 168 189 210 232 252 271 290 311 333 353 373
 390 411 432 451 471 491 512 532 552 571 590 610 631 650 668 686 705 724
 741 759]",0.13494965,1621.3856053461177,1782.7085244377577,3140.8999555901974,"[16.88359534 15.8692171  19.14820208 18.55469192 21.34064783 22.54855916
 48.80873188]",0.0820114241951856,0.33844486,0.38686213,0.33932093,0.3848653,0.48466092,0.41157576,0.34010902,0.3307539,0.32258698,0.35716742,0.40143138,0.34217685,0.5928796,0.55512816,0.56483257,0.49937546,0.56330425,0.48041588,0.45965862,0.4969086,0.39102647,0.46381724,0.46523595,0.46241462,0.3188228,0.3107551,0.29577407,0.2721571,0.2984184,0.23464374,0.24702519,0.25346875,0.18283643,0.24119633,0.2649768,0.23967773,16.883595341160337,15.869217096067844,19.14820208008103,18.554691921744723,21.340647825186423,22.54855916057935,48.808731875041794,-141.76752,136.89749,-14.013911,16.977041,2.221608,4.715501,-7.772463,8.726593,-0.85206044,7.9480195,-1.8844756,-0.07573543,1.360118,-0.1016065,-5.858447,-0.80413777,-3.6488264,0.5418707,-5.169994,-1.1802522,0.0166036542352457,0.026935359362545,0.0072220893924632,0.003582644613412,0.0150852756538916,0.0100789613894288,0.013251330774497716,-0.18705940699999937,23.307663614265927,0.26331270333333334,0.4995831183333333,0.36999628749999997
19,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,1,https://www.youtube.com/watch?v=mk9YcoZCuzA,123.046875,"[ 11  32  53  74  95 115 136 157 178 199 219 240 260 280 301 322 344 367
 390 411 432 456 478 500 521 543 565 588 610 631 651 672 693 713 734 754]",0.3789232,2588.137394739747,2703.170411854877,5644.59695838167,"[21.56567871 16.79501077 19.52121538 17.95143659 19.44804354 20.37419608
 48.24622134]",0.072437826276102,0.5270411,0.5389699,0.470549,0.4997838,0.49644014,0.49300653,0.49500364,0.4399171,0.55142456,0.6378727,0.5786898,0.6387763,0.21785867,0.3974837,0.625244,0.34017128,0.22785084,0.2137824,0.3939409,0.23576328,0.2304338,0.3185903,0.20157692,0.29062393,0.13151889,0.30969518,0.46679392,0.27139562,0.13668022,0.13001892,0.2824928,0.15971889,0.14187777,0.2346241,0.09720203,0.18009573,21.565678708232053,16.795010766479013,19.521215383869247,17.951436587492665,19.448043543564804,20.37419608424384,48.2462213379313,-53.549503,71.292564,9.36261,32.401688,19.69983,9.30174,-2.1031659,6.6769233,3.564681,11.159446,1.7882456,14.175394,1.9453878,6.9164577,3.1500783,5.6740546,1.8491633,5.397793,-1.300295,-0.28614658,0.1065219984201468,-0.0683460931321007,-0.0338914478348953,-0.2007200617927695,-0.0424455710914727,0.0070394395712574,-0.038640289309972334,7.355847305999999,23.41454320168756,0.21184283916666666,0.30777666833333334,0.5306228808333334
20,Demons And Angels,A Boogie Wit da Hoodie Featuring Juice WRLD,1,https://www.youtube.com/watch?v=zGcAr9qzIAY,151.99908088235293,"[ 37  54  71  89 106 123 141 159 177 194 210 227 244 261 277 294 311 328
 345 363 380 397 414 431 447 464 481 498 515 532 548 565 582 599 616 632
 650 667 684 701 718 734 752 768 786 806 827 844]",0.3009277,1440.7713586243913,2110.4225677402287,3245.368465414733,"[20.6617943  13.79089974 17.00972107 17.96334077 19.21714762 21.17223891
 49.4389019 ]",0.0277583925464037,0.61800766,0.5969483,0.6098395,0.5871251,0.61706316,0.57940024,0.51418656,0.54703104,0.50235546,0.53469956,0.52063304,0.53715277,0.37248933,0.37094444,0.70734054,0.35626146,0.31190655,0.33619797,0.2766708,0.3572001,0.25834212,0.3261867,0.34582463,0.31138378,0.2214879,0.2333144,0.47821915,0.22961964,0.19318339,0.17391989,0.13655028,0.20656209,0.13891727,0.20103005,0.1962544,0.16797018,20.661794297599613,13.790899744233435,17.009721066043127,17.963340769983706,19.217147618355185,21.172238906067296,49.438901903251896,-152.149,120.90752,25.25299,18.477211,8.544609,20.812746,8.024714,17.657324,5.2348723,12.757961,5.111765,13.46529,7.914471,7.800082,2.6431723,6.0279636,-3.2609668,9.328678,2.495921,4.8924384,0.1357653471380205,0.101966807985638,0.002224456150465,-0.1468867745310967,-0.0520786828134745,-0.0298983567386753,0.0018487995318128287,7.096988090000002,22.750577757933463,0.2147523866666667,0.3608957016666667,0.5637035324999998
21,Startender,A Boogie Wit da Hoodie Featuring Offset & Tyga,1,https://www.youtube.com/watch?v=DEoAbqwmZro,95.703125,"[ 12  39  66  93 120 146 174 200 227 254 281 308 335 362 389 416 443 469
 497 523 550 577 611 644 672 699 726 753 779 806 833]",0.34468174,2382.2579543263723,2646.5840610609143,5453.371123205481,"[19.88401854 14.84901634 19.26721656 18.44402243 19.32629813 20.8773389
 46.61478962]",0.0724219656322505,0.33621755,0.3484874,0.3373868,0.37896603,0.3676134,0.40074453,0.55021995,0.53512937,0.72906876,0.71664923,0.5437855,0.40687296,0.4490181,0.6635204,0.82481813,0.6742244,0.5266033,0.50450593,0.5352888,0.5300891,0.6812386,0.56376994,0.39469063,0.30497426,0.20804876,0.34269017,0.41692802,0.34688175,0.23946176,0.23213315,0.25907576,0.24569455,0.34729758,0.27655128,0.16748531,0.075898714,19.884018542662268,14.849016343564616,19.267216556070043,18.444022431886285,19.3262981291785,20.87733889686828,46.61478962002262,-47.38805,74.547905,5.2066193,30.653732,15.561527,15.559331,6.990402,4.902403,6.59141,17.370634,2.8287327,12.932525,4.002702,6.9798875,2.4911566,3.80562,1.8984414,6.9488764,-3.3768165,5.2814517,-0.0116173339752697,-0.0117201084566177,-0.0411060476262909,-0.0089532410339165,-0.0142529009529144,-0.0016651930000628,-0.014885804174178667,8.689424504999998,22.75181436003609,0.2631789003333333,0.5543951325,0.4709284566666667
22,Plain Jane,A$AP Ferg Featuring Nicki Minaj,1,https://www.youtube.com/watch?v=XDMGmtpvBjs,112.34714673913044,"[ 15  39  62  85 108 130 153 176 199 221 244 266 288 312 335 358 381 404
 426 449 473 495 519 541 563 585 609 632 654 675 699 723 746 769 792 815
 837]",0.3181731,2263.038695836288,2473.6779548195104,5017.985743546984,"[19.97999361 14.17401192 17.80876174 19.31907719 18.17927844 18.14830798
 48.93369591]",0.0701295361441415,0.3924619,0.38287222,0.4503387,0.5532094,0.5368666,0.5329546,0.5300632,0.5142048,0.58291066,0.5314424,0.64710224,0.49337253,0.3161451,0.4197084,0.51967335,0.83388907,0.73568034,0.59604365,0.629201,0.43955553,0.40215456,0.31242785,0.3905119,0.3247001,0.13805746,0.20860499,0.2978002,0.48035523,0.404162,0.32327342,0.33811578,0.19866161,0.180277,0.117397845,0.21034715,0.14553307,19.979993611373192,14.174011917712164,17.808761735131803,19.319077187174507,18.17927843897582,18.14830798206915,48.93369590619009,-35.217197,84.82981,1.8458545,30.601763,1.2174478,15.6556635,-0.7636495,17.854633,8.127721,18.801468,7.8718677,7.2293816,5.598419,10.2147875,0.8869572,10.885585,5.4846344,2.7758744,1.9576085,4.7909017,-0.0556985122501857,-0.0272617190866561,0.0733612300817294,-0.0130670028003993,0.0145633512111636,0.0225135837900376,0.0024018218242815837,10.032476565,22.363303825518102,0.25354881291666664,0.49330757083333326,0.5123166041666666
23,Bang!,AJR,1,https://www.youtube.com/watch?v=4THFRpw68oQ,135.99917763157896,"[  9  28  46  65  84 103 121 139 157 176 194 213 231 249 268 287 305 324
 342 361 379 397 415 434 453 472 489 508 526 545 562 582 600 619 637 656
 674 693 711 730 748 767 785 803 821 839]",0.26396903,2600.709384649484,2748.5666874239364,5876.990680738834,"[21.43145268 14.41870644 17.58303581 18.47965256 19.87189879 21.21493894
 47.47360449]",0.1036362791835846,0.407041,0.39719257,0.34528187,0.41452962,0.43779927,0.37469268,0.46204877,0.46592247,0.6486291,0.48911053,0.45201752,0.452687,0.4149437,0.6036913,0.5266922,0.48506603,0.5223961,0.40544,0.39655903,0.34911674,0.50707644,0.49863806,0.34026456,0.38264358,0.21663201,0.34698418,0.29000533,0.27804998,0.28698716,0.21038467,0.2025755,0.1644486,0.3014035,0.27646336,0.17403053,0.200329,21.431452675212107,14.418706442181046,17.583035805622924,18.47965255848937,19.87189878643576,21.214938939977955,47.47360449491857,-42.479164,80.85441,7.758505,18.183575,13.800958,6.294267,2.685893,11.35524,-0.007538302,13.706904,-0.28147784,9.385269,-0.22851272,3.0523422,3.2768512,2.6605098,1.0542223,8.149516,4.1062365,3.4043643,0.0098229777109164,-0.0572561917859595,-0.0670304651169016,0.0462828011439977,-0.0010880923638444,-0.0031625699084965,-0.01207192338671465,7.336618521899998,22.924755671833964,0.2456911516666667,0.45271064499999997,0.4455793666666666
24,Do It To It,Acraze Featuring Cherish,1,https://www.youtube.com/watch?v=cBSYJqv0Fjc,83.35433467741936,"[ 23  53  84 115 147 178 209 239 270 302 332 363 394 425 456 487 518 550
 580 611 642 674 705]",0.2095973,2238.872857527541,2161.4981008532327,4420.239512715705,"[17.31321351 15.46237625 17.51217084 16.63599178 16.14414238 18.41656748
 49.28375445]",0.104849618438225,0.51236814,0.46371445,0.56770176,0.48841655,0.33109808,0.33269635,0.37940222,0.3857316,0.42556673,0.457827,0.42221212,0.49012846,0.67873,0.6495624,0.72713023,0.7478329,0.6698789,0.6425777,0.6438129,0.6567601,0.6126994,0.6437279,0.5911454,0.6653571,0.3060905,0.28515837,0.33133888,0.33538476,0.26988745,0.25658843,0.25267568,0.26621413,0.2501822,0.27688488,0.24668622,0.28924555,17.31321350846088,15.462376252120857,17.512170842663522,16.635991780967668,16.14414237926997,18.41656748499732,49.28375444505693,-98.06173,97.32194,-19.035877,13.257465,-3.8786848,1.2656097,-8.303607,3.1521015,-6.4641833,4.586511,-7.0613317,-1.3975165,-5.016477,-1.8685441,-4.23713,-2.1317053,-8.088601,-4.9036245,-7.052731,-4.4544806,0.0099123372176656,0.0088578837490559,0.0204508475453662,0.0008343486461066,-0.0051335641852633,0.0090295104963571,0.007325227244881351,-3.1186298299999997,21.538316670505306,0.28052808749999997,0.6607679108333334,0.438071955
25,Tennessee Rain,Addison Agen,1,https://www.youtube.com/watch?v=9ZxCctmt9_U,135.99917763157896,"[ 16  33  52  71  91 109 127 145 164 184 203 221 240 260 278 296 316 334
 353 371 390 409 427 446 466 484 502 521 540 559 578 596 614 633 651 670
 690 708 727 746 764 783 802 820]",0.038192302,2088.626282229431,2202.109506417408,4088.310932062065,"[24.72219985 19.89375894 24.96841591 25.31892598 24.56700932 27.52465866
 50.63183904]",0.0923372697940835,0.17496651,0.21293397,0.19110796,0.190357,0.30445942,0.241706,0.28495395,0.2255033,0.32291287,0.51973224,0.20137206,0.2089699,0.18590836,0.2758359,0.28279728,0.22773586,0.43458253,0.30468926,0.4037167,0.22696911,0.29237342,0.5753803,0.18674268,0.3259669,0.09487313,0.19159922,0.1716881,0.14447656,0.33005777,0.22426781,0.30593136,0.14292516,0.20227349,0.43097922,0.09374007,0.23120804,24.722199850977763,19.89375893723387,24.968415907704685,25.318925980690995,24.56700931725421,27.524658662020787,50.63183903784768,-282.54755,94.11901,0.019730074,18.23376,-11.838353,-7.714679,-6.2489095,-15.961237,-8.40275,-2.9216728,-24.847338,-8.751559,-23.426609,-6.938609,-13.454194,-3.1101975,2.0903769,1.210837,-1.7864585,-4.4052505,0.1617592287816944,-0.1101911885134848,-0.1127674004447641,0.0168073674968576,-0.007561831771484,0.0332974395258222,-0.0031093974875597828,-15.334082641299997,28.232401099104283,0.2136683275,0.31022485833333335,0.25658126500000006
26,Oh My God,Adele,1,https://www.youtube.com/watch?v=niG3YMU6jFk,89.10290948275862,"[ 25  59  89 118 147 176 205 234 265 294 324 353 382 410 441 469 495 528
 559 587 617 647 676]",0.2606376,2569.6493910938007,2859.439596580009,6095.757532672927,"[20.5096598  17.01057386 20.7300566  21.66797823 21.97479799 20.31627904
 47.81428967]",0.0926131317067865,0.4424675,0.31223875,0.2294201,0.2479578,0.31388888,0.45042506,0.26373434,0.23146898,0.34452838,0.34049755,0.40570202,0.35733598,0.7508642,0.88333654,0.5399609,0.381524,0.39538255,0.5934715,0.47692412,0.50870544,0.6003497,0.54655206,0.59355414,0.41859248,0.40622583,0.46981683,0.25275022,0.15491706,0.15368675,0.29589173,0.22902267,0.2413265,0.27467218,0.25462234,0.27140433,0.16672789,20.50965979948989,17.010573864329608,20.73005659924921,21.66797823234525,21.97479799232762,20.316279043035188,47.81428966754318,-76.219604,74.69963,16.992912,9.558005,10.128339,10.67276,-2.3582664,9.021276,5.9141955,8.602753,-2.5520136,4.901138,-1.1079103,6.074034,6.0939765,1.1556298,-0.005121289,4.0691953,1.9716386,11.800707,-0.0549205224951863,0.0269203486839139,-0.1124885465859018,0.0180311855231247,0.016443289237419,-0.0092413315998947,-0.019209262872754197,4.970663705550001,24.289090742617134,0.26425536083333334,0.5574348025,0.328305445
27,Easy On Me,Adele,1,https://www.youtube.com/watch?v=U3ASj1L6_sY,161.4990234375,"[ 55  70  86 100 115 130 146 162 178 194 210 225 241 256 271 286 301 316
 330 344 359 374 390 406 422 437 453 469 484 500 515 531 547 563 579 595
 611 627 643 660 677 693 709 724 739 754 769 784 800]",0.006799105,2059.388628490269,2418.337008364757,4502.737660419083,"[16.16286211 11.45283159 12.7569604  13.39951427 14.34455706 15.68042368
 46.33927141]",0.0834609737529002,0.6123057,0.632386,0.608773,0.58569765,0.5734674,0.59642,0.6096926,0.6424995,0.6458718,0.6582478,0.64768875,0.60477465,0.75064194,0.7968481,0.72345173,0.71546537,0.7261733,0.7401815,0.6903964,0.7393678,0.7269074,0.6807343,0.6869365,0.6761694,0.28643793,0.3159457,0.28260598,0.28072372,0.2804405,0.29565132,0.26839703,0.2931323,0.28667265,0.2652883,0.27217683,0.2656497,16.162862114406607,11.452831592008945,12.756960395962434,13.3995142673806,14.34455705839729,15.68042368369193,46.33927140783095,-408.1857,102.516815,4.9553976,27.245832,4.0992546,14.222996,3.974302,10.607858,1.327373,5.852711,-0.9872281,2.7135434,-0.15763412,1.4642094,-1.0634011,0.7975096,-1.9680017,0.3253797,-1.6263332,0.6917123,-0.0076262113866621,0.006006426063314,-0.0108896433278543,0.0125289557203473,0.0050633652650376,-0.0038151174714559,0.00021129581045443326,-11.659670231,18.590917217096965,0.28276016333333326,0.7211061449999999,0.6181520708333333
28,Water Under The Bridge,Adele,1,https://www.youtube.com/watch?v=LFT-Fs-A59g,95.703125,"[  5  32  59  86 113 140 168 193 222 250 277 304 331 358 385 412 440 467
 494 522 549 576 603 630 657 685 712 739 766 794 821]",0.28084186,1097.1886130524208,1537.049109916106,2008.708116571201,"[19.10182055 16.66264306 19.61742114 21.2285395  22.77841576 26.27167357
 49.67338807]",0.0491589327146171,0.3469283,0.22932233,0.32791623,0.39778444,0.29186505,0.5008142,0.28604206,0.34649864,0.2692616,0.25111192,0.41962534,0.26798254,0.6651256,0.44752648,0.39381143,0.523532,0.36641344,0.7587876,0.48130256,0.5350984,0.6137095,0.44938046,0.7018036,0.5829414,0.348652,0.19870304,0.17136498,0.27155405,0.16596194,0.3965333,0.24515462,0.27335528,0.31046358,0.21133749,0.36502683,0.27897933,19.101820547305746,16.66264306169641,19.617421138744294,21.228539496853948,22.778415758958577,26.27167357093446,49.67338807059193,-104.78792,164.18199,1.5160475,18.250444,0.90947044,7.4563403,8.82657,2.1900299,4.400822,7.3486724,-2.9838188,8.56464,-10.69882,7.505072,-3.1409206,-1.7267537,0.27825764,0.71368027,-2.3221247,3.3563359,-0.0978056344988949,0.0790666457306637,-0.0057991670894065,0.013826475539212,-0.0226337506982354,-0.0066983316557183,-0.0066739604453965665,5.491900727500001,25.047700235012197,0.26975720333333336,0.5432860391666667,0.3279293875
29,When We Were Young,Adele,1,https://www.youtube.com/watch?v=DDWKuo3gXMQ,143.5546875,"[  3  23  40  57  73  89 107 126 143 160 179 199 220 238 257 277 296 314
 331 348 365 382 401 420 439 457 475 493 511 529 547 565 582 600 618 636
 654 672 690 708 726 744 762 781 799 817 835]",0.034583636,1646.752609751654,1912.7819150912555,3359.204668014066,"[17.42935562 14.81713812 17.23572101 17.60933675 17.99831261 17.00785109
 46.29319477]",0.0738811448665893,0.45584708,0.44618022,0.4837148,0.53074425,0.46037892,0.49833232,0.44856322,0.4638233,0.4595217,0.452704,0.5354744,0.50644153,0.518151,0.47854328,0.5305388,0.5813991,0.54401827,0.5270243,0.53766865,0.6134443,0.48346084,0.44325843,0.47884777,0.45240414,0.27549687,0.21949449,0.23996669,0.27348822,0.25504804,0.23762214,0.27338597,0.32887444,0.2248057,0.2010903,0.23514888,0.2201754,17.42935562263108,14.817138124884798,17.235721006816448,17.609336753844094,17.998312611995907,17.00785108664868,46.2931947650895,-326.44547,120.180275,-1.4753916,17.546915,6.760351,9.768011,2.7111897,4.835855,1.1284183,6.3881392,5.0427346,3.5185487,-1.2483157,2.2652628,-1.1827203,-1.701067,-2.1188073,-2.783487,-3.939659,0.1255142,0.0074939932517633,0.0846012988033491,0.0718346174888464,0.0353160750692417,0.0198993161108733,0.013233043423588,0.0387297240246103,-8.03118517,21.198701424558646,0.24871642833333338,0.5157299066666666,0.478477145
30,Set Fire To The Rain,Adele,0,https://www.youtube.com/watch?v=Ri7-vnrJD3k,107.666015625,"[  5  29  54  77 101 125 149 173 197 220 244 268 293 317 341 364 388 412
 436 460 484 508 532 556 580 604 628 652 676 699 723 747 771 795 819]",0.11151916,2529.097581688397,2756.6572171224125,5774.12092381453,"[23.54164503 18.09382486 23.10165243 23.72358442 21.68011128 21.60462208
 47.78028315]",0.0930345716719837,0.3831235,0.32018465,0.46467108,0.30767244,0.42077762,0.37520018,0.23698318,0.2627994,0.2507981,0.29662973,0.26736954,0.33506903,0.54961246,0.25698915,0.44395053,0.25294855,0.31064296,0.37063465,0.2608452,0.41642082,0.23992607,0.36003128,0.3689304,0.27903134,0.3915957,0.16197927,0.32579646,0.17127146,0.22551444,0.26765773,0.1731202,0.29895827,0.14528723,0.25458091,0.2708593,0.197504,23.54164503220548,18.093824862557383,23.101652430632537,23.7235844201746,21.6801112797041,21.604622076221528,47.780283147386896,-136.07211,72.80837,12.56183,28.052553,17.485504,11.700962,6.3629756,10.518537,1.0342518,14.438416,-2.429675,-1.0811237,-6.4779334,-2.8368604,-1.8191376,-6.928064,-7.941906,4.964768,-5.4665728,8.222336,0.0661380087061411,0.1755912952090867,-0.0074539685085969,0.0082611623706332,0.002614245534546,0.0109297880598207,0.042680088561938466,0.8548560249999995,25.646531892697503,0.2403437475,0.3424969508333333,0.3267732041666666
31,Hello,Adele,1,https://www.youtube.com/watch?v=YQHsXMglC9A,172.265625,"[324 338 353 368 383 397 411 426 441 456 471 486 501 515 531 548 564 579
 595 610 624 638 653 669 684 699 714 729 744 759 774 788 803 818 831 846]",0.012130425,1655.8516374191645,1802.47914934914,3293.64330884752,"[12.49304533 10.96083834 12.68866671 13.6283659  17.05588922 19.98767997
 48.33085983]",0.086936720562645,0.5709218,0.5547736,0.5673843,0.5576993,0.5668372,0.6008808,0.60966164,0.61089945,0.61111414,0.60400605,0.59956145,0.6012275,0.70405227,0.7318291,0.72001183,0.72891754,0.7482331,0.76169497,0.71649647,0.716825,0.71959895,0.7264944,0.74927783,0.68116397,0.26767623,0.28109896,0.2829588,0.28144023,0.29752156,0.29998323,0.2867975,0.2852725,0.28123316,0.282511,0.30234578,0.26733807,12.493045325484228,10.9608383356925,12.688666712172342,13.628365904023612,17.055889216441773,19.987679970330102,48.330859827652745,-353.54178,133.858,-10.349035,18.256845,0.9452595,10.68748,0.85821414,2.7593193,-1.4690335,4.711087,0.33541736,1.2878333,-2.5063517,0.7375801,-3.3417592,1.133191,-2.5651598,0.07818577,-1.5524775,-0.12546335,-0.0065769832974805,0.0052421728684497,-0.0113549230840675,-0.0009890775220028,0.0028561139640336,-0.002621102408266,-0.002240633246555584,-9.990132379000004,19.306477898828184,0.2846814183333333,0.7253829525,0.5879139358333333
32,Scars To Your Beautiful,Alessia Cara,1,https://www.youtube.com/watch?v=MWASeaYuHZo,95.703125,"[ 18  44  71  98 124 151 178 204 231 257 284 311 337 363 391 417 442 469
 496 522 549 576 602 629 655 682 709 737 765 790 815 839]",0.10627235,1829.3051857900564,2225.519592637756,3747.751583798579,"[20.34457605 17.73688741 21.06951101 20.84028994 19.41593408 20.65912311
 45.26896554]",0.0710772096142691,0.35928246,0.26128906,0.29125762,0.2827047,0.4863374,0.4856554,0.2670455,0.27697167,0.24103218,0.3564645,0.26862338,0.28696817,0.6249637,0.40629837,0.43615323,0.42982897,0.48723525,0.763083,0.46919894,0.57299507,0.3697292,0.52202016,0.33845422,0.42883256,0.3843228,0.22124292,0.22634222,0.2279258,0.24046938,0.44026524,0.25513345,0.32003126,0.15840137,0.2788531,0.124602206,0.21877453,20.344576048888012,17.73688740777406,21.069511008577376,20.840289937351525,19.415934084758774,20.659123112900144,45.268965535852686,-171.31223,117.55021,9.442322,28.211521,9.995404,-1.7814829,3.9230227,4.810023,6.25162,2.0125554,1.6077558,1.8315496,-1.1530311,3.8480647,-5.3383055,1.9571327,-3.042235,-2.4128022,-2.2690907,9.62453,0.0312571238731708,0.1138941608292348,-0.062883145465427,0.0426643597115512,-0.0242261316506156,0.0114224150643431,0.01868813039370955,0.6878266750000008,23.61932673372894,0.2580303563333333,0.48739938916666664,0.3219693366666667
